BASE_YM,CL_NM,TRRSRT_NM,TRRSRT_ADDR,SCORE_VALUE,MOP_CN,REGIST_DE
202309.0,레저관광,김녕요트투어,제주 제주시 구좌읍 구좌해안로 229-16,0,"낚시,방문,돌고래,의사,체험",20230930
202309.0,레저관광,김녕요트투어,제주 제주시 구좌읍 구좌해안로 229-16,0,"노래,사진,운행,근처,한참",20230929
202309.0,레저관광,김녕요트투어,제주 제주시 구좌읍 구좌해안로 229-16,0,"완벽,돌고래,요트",20230929
202309.0,레저관광,김녕요트투어,제주 제주시 구좌읍 구좌해안로 229-16,0,"친절,직원,돌고래,동영상",20230929
202309.0,레저관광,김녕요트투어,제주 제주시 구좌읍 구좌해안로 229-16,0,"친절,기대,돌고래",20230928
202309.0,테마파크,라온 더마파크,제주 제주시 한림읍 월림7길 155,0,"미소,웃음,사진,생각,나중",20230930
202309.0,테마파크,라온 더마파크,제주 제주시 한림읍 월림7길 155,0,"시간,부모",20230930
202309.0,테마파크,메이즈랜드,제주 제주시 구좌읍 비자림로 2134-47,0,"메이즈,정원",20230928
202309.0,테마파크,메이즈랜드,제주 제주시 구좌읍 비자림로 2134-47,0,생각,20230925
202309.0,테마파크,메이즈랜드,제주 제주시 구좌읍 비자림로 2134-47,0,"날씨,가성비,구경,미로,아이",20230924
202309.0,테마파크,메이즈랜드,제주 제주시 구좌읍 비자림로 2134-47,0,"시간,생각,테마,피톤치드,볼거리",20230922
202309.0,테마파크,메이즈랜드,제주 제주시 구좌읍 비자림로 2134-47,0,,20230919
202309.0,테마파크,메이즈랜드,제주 제주시 구좌읍 비자림로 2134-47,0,볼거리,20230918
202309.0,테마파크,메이즈랜드,제주 제주시 구좌읍 비자림로 2134-47,0,"관리,생각,목적,미로,어린아이",20230917
202309.0,테마파크,브릭캠퍼스,제주 제주시 1100로 3047,0,"사이즈,작품,가족,포함,아들",20230930
202309.0,테마파크,브릭캠퍼스,제주 제주시 1100로 3047,0,"유모차,계단,불편,이동",20230930
202309.0,테마파크,브릭캠퍼스,제주 제주시 1100로 3047,0,"정도,규모,작품,여행,공항",20230930
202309.0,테마파크,브릭캠퍼스,제주 제주시 1100로 3047,0,"작품,아이",20230925
202309.0,테마파크,브릭캠퍼스,제주 제주시 1100로 3047,0,"생각버다,마감,시간,먼지,다음",20230925
202309.0,테마파크,상효원,제주 서귀포시 산록남로 2847-37,0,볼거리,20230930
202309.0,테마파크,상효원,제주 서귀포시 산록남로 2847-37,0,산책,20230929
202309.0,테마파크,상효원,제주 서귀포시 산록남로 2847-37,0,"연인,친구,가족",20230928
202309.0,테마파크,상효원,제주 서귀포시 산록남로 2847-37,0,"기차,부모,사진,추천",20230928
202309.0,테마파크,상효원,제주 서귀포시 산록남로 2847-37,0,"송이,축제,실망,부모",20230925
202309.0,테마파크,상효원,제주 서귀포시 산록남로 2847-37,0,"기차,가격",20230925
202309.0,테마파크,상효원,제주 서귀포시 산록남로 2847-37,0,"관리,아이,볼거리",20230924
202309.0,테마파크,상효원,제주 서귀포시 산록남로 2847-37,0,"사진,아이,구경",20230924
202309.0,테마파크,상효원,제주 서귀포시 산록남로 2847-37,0,"한라산,장소,위치,산책,힐링",20230922
202309.0,테마파크,소인국테마파크,제주 서귀포시 안덕면 중산간서로 1878,0,"세계,사진,날씨,입장,각국",20230930
202309.0,테마파크,소인국테마파크,제주 서귀포시 안덕면 중산간서로 1878,0,"포인트,사진",20230930
202309.0,테마파크,소인국테마파크,제주 서귀포시 안덕면 중산간서로 1878,0,"세계,스머프,공룡,아이,모형",20230930
202309.0,테마파크,소인국테마파크,제주 서귀포시 안덕면 중산간서로 1878,0,,20230930
202309.0,테마파크,소인국테마파크,제주 서귀포시 안덕면 중산간서로 1878,0,"어르신,실망",20230928
202309.0,테마파크,소인국테마파크,제주 서귀포시 안덕면 중산간서로 1878,0,"사진,아이,열차",20230927
202309.0,테마파크,소인국테마파크,제주 서귀포시 안덕면 중산간서로 1878,0,"가을바람,아이,유익",20230927
202309.0,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"실외,실내,코스",20230930
202309.0,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"포기,푸드,사진,방문,포토스팟",20230930
202309.0,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"동심,어른,가방,스누피",20230930
202309.0,테마파크,스누피가든,제주 제주시 구좌읍 금백조로 930,0,"자석,인형,중간,관람,카페",20230930
202309.0,테마파크,제주돌문화공원,제주 제주시 조천읍 남조로 2023,0,"걷기,문화,박물관,아이,공원",20230930
202309.0,테마파크,제주돌문화공원,제주 제주시 조천읍 남조로 2023,0,"사진,장소,대나무,친절,나무",20230926
202309.0,테마파크,제주돌문화공원,제주 제주시 조천읍 남조로 2023,0,"사진,연못,하늘",20230924
202309.0,테마파크,제주돌문화공원,제주 제주시 조천읍 남조로 2023,0,"시간,주제,가격,특유,제주",20230922
202309.0,테마파크,제주돌문화공원,제주 제주시 조천읍 남조로 2023,0,"날씨,사진,문화,부지,공원",20230921
202309.0,테마파크,제주민속촌,제주 서귀포시 표선면 민속해안로 631-34,0,"직원,바주,제주,친절,가방",20230930
202309.0,테마파크,제주민속촌,제주 서귀포시 표선면 민속해안로 631-34,0,의자,20230930
202309.0,테마파크,제주민속촌,제주 서귀포시 표선면 민속해안로 631-34,0,,20230930
202309.0,테마파크,제주민속촌,제주 서귀포시 표선면 민속해안로 631-34,0,"가성비,안내,관람,관람로,느낌",20230930
202309.0,테마파크,제주민속촌,제주 서귀포시 표선면 민속해안로 631-34,0,"제한,정도,생각,고려,지금",20230930
202309.0,테마파크,제주민속촌,제주 서귀포시 표선면 민속해안로 631-34,0,"돼지,감자전",20230930
202309.0,테마파크,제주민속촌,제주 서귀포시 표선면 민속해안로 631-34,0,"정거장,티켓,이용,민속촌",20230930
202309.0,테마파크,카멜리아힐,제주 서귀포시 안덕면 병악로 166,0,,20230930
202309.0,테마파크,한림공원,제주 제주시 한림읍 한림로 300,0,싸요,20230930
202309.0,테마파크,한림공원,제주 제주시 한림읍 한림로 300,0,"공원,한림",20230930
202309.0,테마파크,한림공원,제주 제주시 한림읍 한림로 300,0,,20230930
202309.0,테마파크,한림공원,제주 제주시 한림읍 한림로 300,0,"개인,방문,하늘,공원,나무",20230930
202309.0,테마파크,한림공원,제주 제주시 한림읍 한림로 300,0,"입장권,다양,볼거리,식물,생각",20230930
202309.0,테마파크,한림공원,제주 제주시 한림읍 한림로 300,0,산책,20230929
202309.0,테마파크,한림공원,제주 제주시 한림읍 한림로 300,0,,20230929
202309.0,테마파크,한림공원,제주 제주시 한림읍 한림로 300,0,어르신,20230929
202309.0,테마파크,한림공원,제주 제주시 한림읍 한림로 300,0,산챡하기,20230929
202309.0,테마파크,화조원,제주 제주시 애월읍 애원로 804,0,"조원,다양,아이",20230930
202309.0,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,"그림,유명,미술관,대작,이중섭",20230930
202309.0,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,"독특,풍경,미술관,주변,작품",20230928
202309.0,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,관람,20230926
202309.0,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,,20230926
202309.0,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,작품,20230925
202309.0,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,"전시,생가,구경,작품,소품",20230924
202309.0,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,"보관소,생가,시간,미술관,작품",20230923
202309.0,공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,0,"화가,이해,이중섭,공간",20230923
202309.0,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,"제주,내음,비자,자연",20230930
202309.0,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,"방문,힐링",20230930
202309.0,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,,20230929
202309.0,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,"매일가고시픈,자림",20230929
202309.0,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,"비자,경관",20230929
202309.0,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,"갑니자,자연",20230928
202309.0,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,"산책,특별",20230925
202309.0,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,"피톤치드,산책로",20230924
202309.0,자연,비자림,제주 제주시 구좌읍 비자숲길 55,0,"유모차,비자,향기도,산책로,푸릇프릇",20230924
202309.0,자연,만장굴,제주 제주시 구좌읍 만장굴길 182,0,"구경,보호,조명,추천,차원",20230928
202309.0,자연,만장굴,제주 제주시 구좌읍 만장굴길 182,0,,20230927
202309.0,자연,만장굴,제주 제주시 구좌읍 만장굴길 182,0,"고령자,신발,동굴,필수,아기",20230919
202309.0,자연,만장굴,제주 제주시 구좌읍 만장굴길 182,0,"기간,세계유산,축전,예약,구간",20230919
202309.0,자연,만장굴,제주 제주시 구좌읍 만장굴길 182,0,"보호자,필수,바닥,어르신,아이",20230919
202309.0,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,"다리,계단,마지막,정상,일정",20230930
202309.0,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,"순간,추억,감동,정상,감사",20230927
202309.0,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,"성산,일출봉,바람,경관",20230924
202309.0,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,"성산,일출봉,고개,눈물,제주",20230923
202309.0,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,"일출,명소",20230923
202309.0,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,"사진,장소,블로그,촬영,최고",20230921
202309.0,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,"제주,성산,날씨,일출봉",20230918
202309.0,자연,성산일출봉,제주 서귀포시 성산읍 성산리 1,0,"바다,하늘",20230917
202309.0,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,"체험,방문,친절,오전,아이",20230926
202309.0,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,"기대,인형,동물,유치원",20230914
202309.0,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,"나이,가면,아프리카,유치,어른",20230914
202309.0,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,,20230907
202309.0,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,"아프리카,패턴,관람,판매,구입",20230906
202309.0,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,"박물관,전시,키뎅케,현대,관람",20230906
202309.0,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,"영상,유익,시간,주변,가족",20230906
202309.0,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,"시간,우기,실내",20230905
202309.0,공연전시,아프리카박물관,제주 서귀포시 이어도로 49,0,"아이,에어컨,날씨,금액",20230904
202309.0,공연전시,초콜릿랜드,제주 서귀포시 중문관광로110번길 15,0,"시간,초콜렛,아이,유익",20230930
202309.0,공연전시,초콜릿랜드,제주 서귀포시 중문관광로110번길 15,0,"내용,시간,정도,관람,아이",20230923
202309.0,공연전시,초콜릿랜드,제주 서귀포시 중문관광로110번길 15,0,"수업,판매,방문,진행,아이",20230921
202309.0,공연전시,초콜릿랜드,제주 서귀포시 중문관광로110번길 15,0,아이,20230906
202309.0,공연전시,초콜릿랜드,제주 서귀포시 중문관광로110번길 15,0,"색상,초콜릿랜드,뮤지엄,설명,다양",20230904
202309.0,공연전시,초콜릿랜드,제주 서귀포시 중문관광로110번길 15,0,,20230901
202309.0,공연전시,초콜릿랜드,제주 서귀포시 중문관광로110번길 15,0,"직원,친절,보답,다음,감사",20230901
202309.0,레저관광,마라도가는여객선,제주 서귀포시 대정읍 송악관광로 424,0,"처음,기회",20230929
202309.0,레저관광,마라도가는여객선,제주 서귀포시 대정읍 송악관광로 424,0,"남쪽,해외,마라,경치,햇볕",20230926
202309.0,레저관광,마라도가는여객선,제주 서귀포시 대정읍 송악관광로 424,0,"시간,정도,파도,여행,추석",20230925
202309.0,자연,산양큰엉곶,제주 제주시 한경면 청수리 956-6,0,"다음,장소",20230930
202309.0,자연,산양큰엉곶,제주 제주시 한경면 청수리 956-6,0,"산책,사진,숲길",20230930
202309.0,자연,산양큰엉곶,제주 제주시 한경면 청수리 956-6,0,,20230930
202309.0,자연,산양큰엉곶,제주 제주시 한경면 청수리 956-6,0,"사진,방문,테마,기대,최고",20230930
202309.0,자연,산양큰엉곶,제주 제주시 한경면 청수리 956-6,0,"참고,스팟,동반,가족,착용",20230930
202309.0,자연,산양큰엉곶,제주 제주시 한경면 청수리 956-6,0,"산책,아이,포토존,자연",20230929
202309.0,자연,산양큰엉곶,제주 제주시 한경면 청수리 956-6,0,"구경,스팟,사진,여름",20230929
202309.0,자연,산양큰엉곶,제주 제주시 한경면 청수리 956-6,0,"추억,중간,포토존,산책,공기",20230928
202309.0,자연,산양큰엉곶,제주 제주시 한경면 청수리 956-6,0,산책길,20230928
202309.0,자연,산양큰엉곶,제주 제주시 한경면 청수리 956-6,0,"시간,아이",20230928
202309.0,테마파크,방림원,제주 제주시 한경면 용금로 864,0,"산책,사진",20230923
202309.0,테마파크,방림원,제주 제주시 한경면 용금로 864,0,"야외,자연,성장,방문,이색",20230920
202309.0,테마파크,방림원,제주 제주시 한경면 용금로 864,0,"입장료,정원",20230919
202309.0,테마파크,방림원,제주 제주시 한경면 용금로 864,0,"이름,생각,카페",20230917
202309.0,테마파크,방림원,제주 제주시 한경면 용금로 864,0,"안내,탄성,마음,처음,가족",20230913
202309.0,테마파크,방림원,제주 제주시 한경면 용금로 864,0,"개인,집사,공간,정원",20230905
202309.0,테마파크,방림원,제주 제주시 한경면 용금로 864,0,"입구,시간,입장,생각,동굴",20230901
202309.0,테마파크,제주무민랜드,제주 서귀포시 안덕면 병악로 420,0,,20230930
202309.0,테마파크,제주무민랜드,제주 서귀포시 안덕면 병악로 420,0,"사진,아이",20230930
202309.0,공연전시,감귤박물관,제주 서귀포시 효돈순환로 441,0,"한라봉,스무디",20230922
202309.0,공연전시,감귤박물관,제주 서귀포시 효돈순환로 441,0,"공사,이해,카페,가격,기간",20230918
202309.0,공연전시,감귤박물관,제주 서귀포시 효돈순환로 441,0,"음료,카페",20230913
202309.0,공연전시,제주해양동물박물관,제주 서귀포시 성산읍 서성일로 689-21,0,아들,20230930
202309.0,공연전시,제주해양동물박물관,제주 서귀포시 성산읍 서성일로 689-21,0,"실외,내외,아이,시간,실내",20230930
202309.0,공연전시,제주해양동물박물관,제주 서귀포시 성산읍 서성일로 689-21,0,"구성,전시,아이,체험",20230930
202309.0,공연전시,제주해양동물박물관,제주 서귀포시 성산읍 서성일로 689-21,0,,20230928
202309.0,공연전시,그리스신화박물관,제주 제주시 한림읍 광산로 942,0,"그리스,세계,냄새,트릭아트,눈요기",20230930
202309.0,공연전시,그리스신화박물관,제주 제주시 한림읍 광산로 942,0,"신화,박물관,아이,트릭,어린이",20230930
202309.0,공연전시,그리스신화박물관,제주 제주시 한림읍 광산로 942,0,"애정,신화,제주,로마,그리스",20230929
202309.0,공연전시,그리스신화박물관,제주 제주시 한림읍 광산로 942,0,"구성,아이,도움",20230929
202309.0,공연전시,그리스신화박물관,제주 제주시 한림읍 광산로 942,0,"사진,아이",20230928
202309.0,공연전시,그리스신화박물관,제주 제주시 한림읍 광산로 942,0,,20230927
202309.0,레저관광,걸리버여행기,제주 제주시 우도면 우도로 1,0,입구,20230920
202309.0,레저관광,걸리버여행기,제주 제주시 우도면 우도로 1,0,,20230920
202309.0,레저관광,걸리버여행기,제주 제주시 우도면 우도로 1,0,,20230915
202309.0,레저관광,걸리버여행기,제주 제주시 우도면 우도로 1,0,회사,20230911
202309.0,레저관광,걸리버여행기,제주 제주시 우도면 우도로 1,0,,20230910
202309.0,레저관광,걸리버여행기,제주 제주시 우도면 우도로 1,0,"렌트,여행,가격,제주,우도",20230903
202309.0,레저관광,걸리버여행기,제주 제주시 우도면 우도로 1,0,,20230901
202309.0,레저관광,제주바다체험장,제주 제주시 구좌읍 동복리 608-3,0,"확인,입장,장비,결제,생각",20230930
202309.0,레저관광,제주바다체험장,제주 제주시 구좌읍 동복리 608-3,0,"설명,문어,낚시,물고기,아이",20230929
202309.0,레저관광,제주바다체험장,제주 제주시 구좌읍 동복리 608-3,0,"상어,날씨,체험,기억,분위기",20230929
202309.0,레저관광,제주바다체험장,제주 제주시 구좌읍 동복리 608-3,0,"문어,노래,탐앤탐스,먹이,아기",20230927
202309.0,레저관광,제주바다체험장,제주 제주시 구좌읍 동복리 608-3,0,"시간,커피,지금,초등,제주",20230919
202309.0,레저관광,제주바다체험장,제주 제주시 구좌읍 동복리 608-3,0,"낚시,먹이,바늘,입장료,물고기",20230916
202309.0,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,"시간,인터넷,입장,예약,가능",20230930
202309.0,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,아들,20230930
202309.0,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,"설명,권총,실탄,안전,검색",20230927
202309.0,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,,20230926
202309.0,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,,20230923
202309.0,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,"시간,처음,생각",20230917
202309.0,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,처음,20230917
202309.0,레저관광,제주실탄사격장,제주 서귀포시 소보리당로164번길 62,0,,20230916
202309.0,레저관광,퍼시픽마리나,제주 서귀포시 중문관광로 154-17,0,"관리,장소,체계,퍼시픽,보트",20230929
202309.0,레저관광,퍼시픽마리나,제주 서귀포시 중문관광로 154-17,0,"시간,추억,낚시,레몬,이색",20230929
202309.0,레저관광,퍼시픽마리나,제주 서귀포시 중문관광로 154-17,0,"추억,멀미,낚시,투어,체험",20230929
202309.0,레저관광,퍼시픽마리나,제주 서귀포시 중문관광로 154-17,0,"내용,포토,중간,낚시,타임",20230925
202309.0,레저관광,퍼시픽마리나,제주 서귀포시 중문관광로 154-17,0,"재미,친구",20230924
202309.0,레저관광,퍼시픽마리나,제주 서귀포시 중문관광로 154-17,0,"직원,사진,매장,식사,튀김",20230922
202309.0,레저관광,퍼시픽마리나,제주 서귀포시 중문관광로 154-17,0,"가이드,직원,가족,경험",20230915
202309.0,레저관광,퍼시픽마리나,제주 서귀포시 중문관광로 154-17,0,제주도,20230914
202309.0,키즈,서프라이즈테마파크,제주 제주시 조천읍 남조로 2243,0,"남아,저녁,로봇,남매",20230930
202309.0,키즈,서프라이즈테마파크,제주 제주시 조천읍 남조로 2243,0,"야외,가격,저녁,햇빛,실내",20230926
202309.0,키즈,서프라이즈테마파크,제주 제주시 조천읍 남조로 2243,0,"조명,저녁,주간",20230924
202309.0,키즈,서프라이즈테마파크,제주 제주시 조천읍 남조로 2243,0,"유익,아빠,아이,어른",20230914
202309.0,키즈,서프라이즈테마파크,제주 제주시 조천읍 남조로 2243,0,"사진,아이",20230909
202309.0,테마파크,블루마운틴4255,제주 서귀포시 성산읍 중산간동로 4255,0,,20230927
202309.0,테마파크,블루마운틴4255,제주 서귀포시 성산읍 중산간동로 4255,0,"시간,직원,커피,행복,제주",20230921
202309.0,테마파크,블루마운틴4255,제주 서귀포시 성산읍 중산간동로 4255,0,"친구,커피,아로마,.팬션,오일",20230907
202309.0,테마파크,블루마운틴4255,제주 서귀포시 성산읍 중산간동로 4255,0,친절,20230907
202309.0,테마파크,블루마운틴4255,제주 서귀포시 성산읍 중산간동로 4255,0,"패쑤,커피,피로,한잔,체험",20230906
202309.0,테마파크,블루마운틴4255,제주 서귀포시 성산읍 중산간동로 4255,0,족욕,20230903
202309.0,테마파크,블루마운틴4255,제주 서귀포시 성산읍 중산간동로 4255,0,"설명,커피,순식간,애기,기회",20230903
202309.0,테마파크,블루마운틴4255,제주 서귀포시 성산읍 중산간동로 4255,0,"커피,족욕,힐링",20230902
202309.0,테마파크,생각하는정원,제주 제주시 한경면 녹차분재로 675,0,,20230929
202309.0,테마파크,생각하는정원,제주 제주시 한경면 녹차분재로 675,0,,20230914
202309.0,테마파크,생각하는정원,제주 제주시 한경면 녹차분재로 675,0,"정도,분재,정원,부모,감상",20230914
202309.0,테마파크,생각하는정원,제주 제주시 한경면 녹차분재로 675,0,"외국인,감탄,유명,생각,한국",20230914
202309.0,테마파크,생각하는정원,제주 제주시 한경면 녹차분재로 675,0,"구경,처음,매력,분재",20230912
202309.0,테마파크,쇠소깍산물관광농원,제주 서귀포시 남원읍 하례로 90,0,"고장,입장권,최악,실패,할인",20230904
202309.0,테마파크,베니스랜드,제주 서귀포시 성산읍 난산리 2575,0,"가격,볼거리",20230930
202309.0,테마파크,베니스랜드,제주 서귀포시 성산읍 난산리 2575,0,"사진,날씨,가족",20230929
202309.0,테마파크,베니스랜드,제주 서귀포시 성산읍 난산리 2575,0,"사진,풍경",20230927
202309.0,테마파크,베니스랜드,제주 서귀포시 성산읍 난산리 2575,0,아이,20230924
202309.0,테마파크,베니스랜드,제주 서귀포시 성산읍 난산리 2575,0,"입장료,극단",20230922
202309.0,테마파크,베니스랜드,제주 서귀포시 성산읍 난산리 2575,0,안냥하세여,20230919
202309.0,자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,0,단체,20230929
202309.0,자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,0,최고,20230917
202309.0,자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,0,"날씨,더웅,아이,가보지르,신랑",20230914
202309.0,자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,0,"폭포,다음",20230913
202309.0,자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,0,"경우,폭포,생각,어르신,계단",20230903
202309.0,자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,0,,20230915
202309.0,자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,0,"금지,날씨,출입",20230915
202309.0,자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,0,"바닥,사진,불편,어르신,마지막",20230914
202309.0,자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,0,"사진,산책,하명,해안",20230913
202309.0,자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,0,"전화,사무소,관람,아침,해안",20230909
202309.0,자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,0,"참고,오픈,날씨,성산,마음",20230904
202309.0,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,"개인,폭포,서귀포,시내",20230930
202309.0,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,"방문,폭포,최고,제주도",20230930
202309.0,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,"정방폭포,생각",20230929
202309.0,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,폭포,20230929
202309.0,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,"정도,폭포,마음,주변,관광",20230928
202309.0,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,"접근,폭포,계단",20230925
202309.0,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,"바위,특색,경관,폭포,물방울",20230925
202309.0,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,"폭포,정방폭포,바다,유일",20230923
202309.0,자연,정방폭포,제주 서귀포시 칠십리로214번길 37,0,"관리,관람,방문,정방폭포,화장실",20230918
202309.0,자연,대포주상절리,제주 서귀포시 이어도로 36-24,0,"신비,자연",20230929
202309.0,자연,대포주상절리,제주 서귀포시 이어도로 36-24,0,,20230929
202309.0,자연,대포주상절리,제주 서귀포시 이어도로 36-24,0,사진,20230927
202309.0,자연,대포주상절리,제주 서귀포시 이어도로 36-24,0,"방문,단장,육각기둥,경관,최근",20230925
202309.0,자연,대포주상절리,제주 서귀포시 이어도로 36-24,0,"걷기,데크,관광,주상절리,보트",20230924
202309.0,자연,대포주상절리,제주 서귀포시 이어도로 36-24,0,,20230920
202309.0,자연,대포주상절리,제주 서귀포시 이어도로 36-24,0,,20230918
202309.0,기타,더힐링타임,제주 제주시 서해안로 652,0,"발족,제품,사용",20230926
